Keyword,Period,Year,Date,Hit_Cleaned,Hit
Nation,1990-2004,2002,2002-10-10,"Henry Cabot Lodge, in den fünfziger Jahren amerikanischer UN-Botschafter, urteilte über die Vereinten Nationen illusionslos:","Henry Cabot Lodge, in den fünfziger Jahren amerikanischer UN-Botschafter, urteilte über die Vereinten Nationen illusionslos:"
Nation,1990-2004,2002,2002-10-24,Ein Page führt die Dame vom Goethe Institut/Inter Nationes auf die Dachterrasse ihres Hotels in Kabul.,Ein Page führt die Dame vom Goethe Institut/Inter Nationes auf die Dachterrasse ihres Hotels in Kabul.
Nation,1990-2004,2002,2002-08-15,"Aus europäischer Sicht erweckt Amerika heute den Eindruck einer Nation von gewaltbereiten Cowboys, die sich bei der Durchsetzung ihres Faustrechts von niemandem hereinreden lassen.","Aus europäischer Sicht erweckt Amerika heute den Eindruck einer Nation von gewaltbereiten Cowboys, die sich bei der Durchsetzung ihres Faustrechts von niemandem hereinreden lassen."
Nation,1990-2004,2002,2002-06-27,"Gute wie schlechte Schüler gebe es in allen Nationen, sagt Dominique Lafontaine:","Gute wie schlechte Schüler gebe es in allen Nationen, sagt Dominique Lafontaine:"
Nation,1990-2004,2002,2002-04-11,Vom 16. 5. bis 7. 6. werden die Bilder im Goethe-Institut Inter Nationes in Rotterdam gezeigt.,Vom 16. 5. bis 7. 6. werden die Bilder im Goethe-Institut Inter Nationes in Rotterdam gezeigt.
Nation,1990-2004,2002,2002-11-21,"Dreimal im Jahr versammelt sich die multikulturelle österreichische Nation in großer Zahl vor den Bildschirmen: zu den Live-Übertragungen vom Wiener Opernball, vom Villacher Fasching und vom Hahnenkammrennen in Kitzbühel.","Dreimal im Jahr versammelt sich die multikulturelle österreichische Nation in großer Zahl vor den Bildschirmen: zu den Live-Übertragungen vom Wiener Opernball, vom Villacher Fasching und vom Hahnenkammrennen in Kitzbühel."
Nation,1990-2004,2002,2002-03-14,"""Das war der präziseste Krieg in der Geschichte der Nation"", sagte der für die Operation verantwortliche General Tommy Franks.","""Das war der präziseste Krieg in der Geschichte der Nation"", sagte der für die Operation verantwortliche General Tommy Franks."
Nation,1990-2004,2002,2002-10-10,"Gerade erschien im Verlag Ferdinand Schöningh, Paderborn, ihr Buch "",Mannlicher Muth und Teutsche Ehre' - Nation, Militär und Geschlecht zur Zeit der Antinapoleonischen Kriege Preußens"" (617 S., 52 Euro)","Gerade erschien im Verlag Ferdinand Schöningh, Paderborn, ihr Buch "",Mannlicher Muth und Teutsche Ehre' - Nation, Militär und Geschlecht zur Zeit der Antinapoleonischen Kriege Preußens"" (617 S., 52 Euro)"
Nation,1990-2004,2002,2002-10-31,"Dennoch glauben sie, dass gute Beziehungen zu China im wirtschaftlichen Interesse der USA und der anderen westlichen Nationen liegen.","Dennoch glauben sie, dass gute Beziehungen zu China im wirtschaftlichen Interesse der USA und der anderen westlichen Nationen liegen."
Nation,1990-2004,2002,2002-04-18,"""Wer nicht für uns ist, ist gegen uns"", sagt eine israelische Regierung, die sich längst mit Israel gleichgesetzt hat, und Schlimmeres: die jeden Versuch einer postzionistischen Definition der israelischen Nation erstickt.","""Wer nicht für uns ist, ist gegen uns"", sagt eine israelische Regierung, die sich längst mit Israel gleichgesetzt hat, und Schlimmeres: die jeden Versuch einer postzionistischen Definition der israelischen Nation erstickt."
Nation,1990-2004,2002,2002-06-13,"Wird Indien zu einer Nation, die im tiefsten Herzen hinduistisch ist und an den Grenzen im schlechten Sinne säkular?","Wird Indien zu einer Nation, die im tiefsten Herzen hinduistisch ist und an den Grenzen im schlechten Sinne säkular?"
Nation,1990-2004,2002,2002-12-12,"Da wäre es hilfreich, wenn die Vereinten Nationen und die Vereinigten Staaten einander vertrauten.","Da wäre es hilfreich, wenn die Vereinten Nationen und die Vereinigten Staaten einander vertrauten."
Nation,1990-2004,2002,2002-08-08,Der Anschlag kehrt die psychopathologischen Muster des jüngeren Unterhaltungskriegsfilms endgültig nach außen und bricht mit einem unausgesprochenen Tabu im Hollywood-Film - dem Atomschlag mitten im Herzen der Nation.,Der Anschlag kehrt die psychopathologischen Muster des jüngeren Unterhaltungskriegsfilms endgültig nach außen und bricht mit einem unausgesprochenen Tabu im Hollywood-Film - dem Atomschlag mitten im Herzen der Nation.
Nation,1990-2004,2002,2002-02-28,Die Mehrheit der Amerikaner dagegen ist von der Unschuld ihrer Nation überzeugt.,Die Mehrheit der Amerikaner dagegen ist von der Unschuld ihrer Nation überzeugt.
Nation,1990-2004,2002,2002-06-13,Schicksalsfragen der Nation werden nicht länger dem Kicker überlassen.,Schicksalsfragen der Nation werden nicht länger dem Kicker überlassen.
Nation,1990-2004,2002,2002-04-18,"1,2 Milliarden Menschen leben unter der Armutsgrenze, also mit weniger als einem Dollar pro Tag, und nach dem Willen der Vereinten Nationen soll der Anteil der Armen auf der Welt bis 2015 halbiert sein.","1,2 Milliarden Menschen leben unter der Armutsgrenze, also mit weniger als einem Dollar pro Tag, und nach dem Willen der Vereinten Nationen soll der Anteil der Armen auf der Welt bis 2015 halbiert sein."
Nation,1990-2004,2002,2002-05-23,"Das sind Vereinbarungen mit einzelnen Nationen, und ein mächtiges Land wie die USA kann dabei meist die Regeln diktieren.","Das sind Vereinbarungen mit einzelnen Nationen, und ein mächtiges Land wie die USA kann dabei meist die Regeln diktieren."
Nation,1990-2004,2002,2002-07-04,"Was wir aber für die Zukunft positiv erwarten könnten, sind die Effekte des Glaubens an Mannschaft und Nation.","Was wir aber für die Zukunft positiv erwarten könnten, sind die Effekte des Glaubens an Mannschaft und Nation."
Nation,1990-2004,2002,2002-05-08,"""Die Kirche will ja die Kandidaten sexuell unreif halten, ließe sie nämlich das von den Vereinten Nationen garantierte Menschenrecht des ausgelebten Sexualtriebs zu, zerfiele der Zölibat und mit ihm der mittelalterliche Grundpfeiler der katholischen Macht.""Der Priester, der über dem Fleisch stehe, verkörpere die Überlegenheit des Geistes.","""Die Kirche will ja die Kandidaten sexuell unreif halten, ließe sie nämlich das von den Vereinten Nationen garantierte Menschenrecht des ausgelebten Sexualtriebs zu, zerfiele der Zölibat und mit ihm der mittelalterliche Grundpfeiler der katholischen Macht.""Der Priester, der über dem Fleisch stehe, verkörpere die Überlegenheit des Geistes."
Nation,1990-2004,2003,2003-05-22,"Jahrhunderts, sondern hat auch politisch scharfsinnige Analysen zur geistigen Situation unserer Zeit verfasst - Armies of the Night etwa, seine 1968 publizierte Betrachtung der Seelenlandschaft einer vom Vietnamkrieg innerlich zerrissenen Nation, liegt heute noch um Längen vor den einschlägigen Studien professioneller Historiker.","Jahrhunderts, sondern hat auch politisch scharfsinnige Analysen zur geistigen Situation unserer Zeit verfasst - Armies of the Night etwa, seine 1968 publizierte Betrachtung der Seelenlandschaft einer vom Vietnamkrieg innerlich zerrissenen Nation, liegt heute noch um Längen vor den einschlägigen Studien professioneller Historiker."
Nation,1990-2004,2003,2003-10-09,"»Diese Flaggen haben ehrenvoll der Brüderlichkeit gedient, der diese Nation unter Gott geweiht ist.","»Diese Flaggen haben ehrenvoll der Brüderlichkeit gedient, der diese Nation unter Gott geweiht ist."
Nation,1990-2004,2003,2003-06-12,"Sie und nicht die Vereinten Nationen legen heute fest, wann das Treiben von Diktatoren, Warlords oder bewaffneten Organisationen nicht mehr zu ertragen ist und mit Gewalt beendet werden muss.","Sie und nicht die Vereinten Nationen legen heute fest, wann das Treiben von Diktatoren, Warlords oder bewaffneten Organisationen nicht mehr zu ertragen ist und mit Gewalt beendet werden muss."
Nation,1990-2004,2003,2003-03-27,Die iranische Nation ließe sich auch als eine verunsicherte Nation beschreiben,Die iranische Nation ließe sich auch als eine verunsicherte Nation beschreiben
Nation,1990-2004,2003,2003-11-13,"Durch den Umbau von 1931 wurde nicht der Absicht, aber der Wahrnehmung nach ein Weiheraum daraus, als sei der Staat, die Nation eine sakrale Instanz - auf diesen Gedanken war das rationalistische Preußen nie gekommen.","Durch den Umbau von 1931 wurde nicht der Absicht, aber der Wahrnehmung nach ein Weiheraum daraus, als sei der Staat, die Nation eine sakrale Instanz - auf diesen Gedanken war das rationalistische Preußen nie gekommen."
Nation,1990-2004,2003,2003-10-01,"Die republikanische Idee der Nation als eines Clubs von geborenen und zugewählten Mitgliedern vereinigt dagegen die ethnische und historische mit der rationalen, ideologischen und willentlichen Seite der Nation.","Die republikanische Idee der Nation als eines Clubs von geborenen und zugewählten Mitgliedern vereinigt dagegen die ethnische und historische mit der rationalen, ideologischen und willentlichen Seite der Nation."
Nation,1990-2004,2003,2003-05-15,"Der Besitz von Kolonien galt den italienischen Faschisten als ebenso notwendig wie legitim, da eine übervölkerte Nation ohne Bodenschätze ein natürliches Recht besitze, Kompensationen in Übersee zu suchen.","Der Besitz von Kolonien galt den italienischen Faschisten als ebenso notwendig wie legitim, da eine übervölkerte Nation ohne Bodenschätze ein natürliches Recht besitze, Kompensationen in Übersee zu suchen."
Nation,1990-2004,2003,2003-05-08,"""Deutschland"", sagt die CDU-Vorsitzende Angela Merkel angesichts seiner Reformblockaden halb im Scherz, ""hat einen Knall.""Doch kann eine ganze Nation völlig verrückt sein?Vielleicht ist nur die Methode verrückt, mit der die politische Klasse (inklusive der Medien) die nationalen Probleme diskutiert?Journalisten und ihr Publikum lieben die Schwarzmalerei.","""Deutschland"", sagt die CDU-Vorsitzende Angela Merkel angesichts seiner Reformblockaden halb im Scherz, ""hat einen Knall.""Doch kann eine ganze Nation völlig verrückt sein?Vielleicht ist nur die Methode verrückt, mit der die politische Klasse (inklusive der Medien) die nationalen Probleme diskutiert?Journalisten und ihr Publikum lieben die Schwarzmalerei."
Nation,1990-2004,2003,2003-11-13,"Monatelang haben uns ZDF und Bild-Zeitung mit der Aussicht aufgestachelt, bei ihrer gemeinsam veranstalteten Wahl der ""besten Deutschen"" könnte ein Fernseh- oder Schlagerstar über die Klassiker der Nation siegen.","Monatelang haben uns ZDF und Bild-Zeitung mit der Aussicht aufgestachelt, bei ihrer gemeinsam veranstalteten Wahl der ""besten Deutschen"" könnte ein Fernseh- oder Schlagerstar über die Klassiker der Nation siegen."
Nation,1990-2004,2003,2003-01-02,"Vor den Vereinten Nationen stellte George W. Bush am 16. September klar, dass sein Land auch ohne UN-Mandat angreifen werde, falls Saddam Hussein nicht ""sofort und bedingungslos"" seine Massenvernichtungswaffen und Mittelstreckenraketen zerstöre.","Vor den Vereinten Nationen stellte George W. Bush am 16. September klar, dass sein Land auch ohne UN-Mandat angreifen werde, falls Saddam Hussein nicht ""sofort und bedingungslos"" seine Massenvernichtungswaffen und Mittelstreckenraketen zerstöre."
Nation,1990-2004,2003,2003-01-09,"Man weiß ja, dass erst in den unterirdischen Katakomben, in den kollektiven psychologischen Traumflüssen, in den Märchen und Mythen, die ein Staat, die eine Nation und ihre Menschen miteinander verbinden und die sie alle gemeinsam durchschiffen, dass erst dort der Platz ist für die Wahrheiten des gemeinsamen Empfindens und für das historische Allgemeingedächtnis.","Man weiß ja, dass erst in den unterirdischen Katakomben, in den kollektiven psychologischen Traumflüssen, in den Märchen und Mythen, die ein Staat, die eine Nation und ihre Menschen miteinander verbinden und die sie alle gemeinsam durchschiffen, dass erst dort der Platz ist für die Wahrheiten des gemeinsamen Empfindens und für das historische Allgemeingedächtnis."
Nation,1990-2004,2003,2003-12-11,"Das alles zusammengenommen ist mehr, bedeutet eine Zäsur in der Geschichte des Sozialstaates, einen Bruch mit der Hegemonie der Sozialpolitik und hat sich letztlich zur Reifeprüfung der Nation aufgeschaukelt:","Das alles zusammengenommen ist mehr, bedeutet eine Zäsur in der Geschichte des Sozialstaates, einen Bruch mit der Hegemonie der Sozialpolitik und hat sich letztlich zur Reifeprüfung der Nation aufgeschaukelt:"
Nation,1990-2004,2003,2003-07-03,Der Cheftrainer der Nation ist diesbezüglich Aldo Biscardi.,Der Cheftrainer der Nation ist diesbezüglich Aldo Biscardi.
Nation,1990-2004,2003,2003-06-26,"Die Albaner im Land, mit denen die slawische Mehrheit bis dahin friedlich zusammengelebt hatte, entdeckten ihr Bedürfnis nach Anerkennung als Nation in der Nation - oder wurden von Kosovo-Albanern und dem Westen mit großalbanischen Ideen infiziert und mit Waffen versorgt, wie viele Makedonier argwöhnen.","Die Albaner im Land, mit denen die slawische Mehrheit bis dahin friedlich zusammengelebt hatte, entdeckten ihr Bedürfnis nach Anerkennung als Nation in der Nation - oder wurden von Kosovo-Albanern und dem Westen mit großalbanischen Ideen infiziert und mit Waffen versorgt, wie viele Makedonier argwöhnen."
Nation,1990-2004,2003,2003-05-28,"War es die Halsstarrigkeit Washingtons, die die Vereinten Nationen in diese Krise stürzte, als Amerika unter Verletzung des völkerrechtlichen Gewaltverbots zum Kriege schritt?Oder führte George W. Bush diesen Krieg, weil das Völkerrecht der Vereinten Nationen keine befriedigende Antwort auf neue Probleme der internationalen Sicherheit bereithält?","War es die Halsstarrigkeit Washingtons, die die Vereinten Nationen in diese Krise stürzte, als Amerika unter Verletzung des völkerrechtlichen Gewaltverbots zum Kriege schritt?Oder führte George W. Bush diesen Krieg, weil das Völkerrecht der Vereinten Nationen keine befriedigende Antwort auf neue Probleme der internationalen Sicherheit bereithält?"
Nation,1990-2004,2003,2003-07-03,"Die verängstigte Nation hielt den Hulk in Ehren, damit er ihren Allmachtsfantasien Beine machte und Gestalt gab.","Die verängstigte Nation hielt den Hulk in Ehren, damit er ihren Allmachtsfantasien Beine machte und Gestalt gab."
Nation,1990-2004,2003,2003-09-11,"Seine strapazierte rot-grüne Koalition würde sie nicht überleben, selbst wenn die Vereinten Nationen den Einsatz mandatieren sollten.","Seine strapazierte rot-grüne Koalition würde sie nicht überleben, selbst wenn die Vereinten Nationen den Einsatz mandatieren sollten."
Nation,1990-2004,2003,2003-02-06,"Es ist völlig richtig, dass die USA in dieser entscheidenden Frage den Vereinten Nationen untergeordnet sein sollten.","Es ist völlig richtig, dass die USA in dieser entscheidenden Frage den Vereinten Nationen untergeordnet sein sollten."
Nation,1990-2004,2003,2003-05-08,"Viele beschleicht das Gefühl, die Vereinten Nationen könnten es bei der Polizei mit der Internationalität etwas übertrieben haben.","Viele beschleicht das Gefühl, die Vereinten Nationen könnten es bei der Polizei mit der Internationalität etwas übertrieben haben."
Nation,1990-2004,2003,2003-04-24,"[...] Krieg, mit modernsten Präzisionswaffen ""ohne Herz"" geführt, nicht nur als allerletzter Weg begangen werden?Wer vermag das unendliche Leid eines modernen Krieges, insbesondere für die Schwachen, die Kinder, Frauen, Alten, zu ermessen?Wurden bisher biologische oder chemische Waffen gefunden?Wie sieht es mit der Beweislage aus, dass der Irak in terroristische Aktivitäten wie insbesondere die Ereignisse des 11. Septembers verwickelt ist?Wer vermag zu sagen, ob nicht doch wirtschaftliche und bezüglich dieser Region strategisch wichtige Gesichtspunkte für das Austragen des Krieges verantwortlich waren?Hat eine Nation, und gerade eine Supermacht, das moralische Recht, sich über das Völkerrecht, auch wenn es teilweise an die Gegebenheiten der Gegenwart angepasst werden müsste, hinwegzusetzen?Könnte nicht doch eine praktikable Lösung des Konflikts zwischen Israel und den Palästinensern eine Schlüsselfunktion zur Befriedung in diesem Raum einnehmen?Ich hätte eine ausgewogenere Erörterung dieser Problematik erwartet. [...]","[...] Krieg, mit modernsten Präzisionswaffen ""ohne Herz"" geführt, nicht nur als allerletzter Weg begangen werden?Wer vermag das unendliche Leid eines modernen Krieges, insbesondere für die Schwachen, die Kinder, Frauen, Alten, zu ermessen?Wurden bisher biologische oder chemische Waffen gefunden?Wie sieht es mit der Beweislage aus, dass der Irak in terroristische Aktivitäten wie insbesondere die Ereignisse des 11. Septembers verwickelt ist?Wer vermag zu sagen, ob nicht doch wirtschaftliche und bezüglich dieser Region strategisch wichtige Gesichtspunkte für das Austragen des Krieges verantwortlich waren?Hat eine Nation, und gerade eine Supermacht, das moralische Recht, sich über das Völkerrecht, auch wenn es teilweise an die Gegebenheiten der Gegenwart angepasst werden müsste, hinwegzusetzen?Könnte nicht doch eine praktikable Lösung des Konflikts zwischen Israel und den Palästinensern eine Schlüsselfunktion zur Befriedung in diesem Raum einnehmen?Ich hätte eine ausgewogenere Erörterung dieser Problematik erwartet. [...]"
